Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Price,Discount,Profit,Actual Return,Return_Reason,Return_Status,Return_Type,Refund_Amount,Order_Date,Return_Date,Return_Delay_Days,Return_Flag,Predicted_Return,Predicted_Return_Probabilty,Return_Risk,probabilty in %,Discount in % 
8909,CA-2015-109603,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Moreno Valley,California,92553,West,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,182.72,8,22.84,0,84.0512,No,N/A,No,N/A,0,17-07-2023,0,0,0,0,0.405578442,Medium,40.55784417,0
8910,CA-2017-160661,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Everett,Massachusetts,2149,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,21.93,3,7.31,0,10.3071,No,N/A,No,N/A,0,18-05-2023,0,0,0,1,0.537982805,Medium,53.79828054,0
8911,CA-2017-102610,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,37421,South,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,95.976,3,31.992,0.2,15.5961,No,N/A,No,N/A,0,15-11-2023,0,0,0,1,0.507533849,Medium,50.75338493,20
8912,CA-2017-102610,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,37421,South,TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount,143.928,9,15.992,0.2,-32.3838,No,N/A,No,N/A,0,06-01-2023,0,0,0,0,0.426956641,Medium,42.69566411,20
8913,CA-2017-102610,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,37421,South,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,2,1.782,0.7,-2.97,No,N/A,No,N/A,0,20-07-2023,0,0,0,0,0.310126047,Low,31.01260467,70
8914,CA-2017-102610,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,37421,South,OFF-LA-10002195,Office Supplies,Labels,Avery 481,4.928,2,2.464,0.2,1.7248,No,N/A,No,N/A,0,06-05-2023,0,0,0,0,0.341794148,Low,34.17941481,20
8915,US-2016-144057,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",856.656,6,142.776,0.2,107.082,No,N/A,No,N/A,0,27-02-2023,0,0,0,0,0.371524145,Low,37.15241446,20
8916,US-2016-144057,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.184,4,3.296,0.8,-20.4352,No,N/A,No,N/A,0,24-11-2023,0,0,0,0,0.355349479,Low,35.53494793,80
8917,US-2016-144057,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.784,4,12.196,0.8,-131.7168,No,N/A,No,N/A,0,17-10-2023,0,0,0,0,0.324233325,Low,32.42333246,80
8918,US-2016-144057,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,76.64,2,38.32,0.2,26.824,No,N/A,No,N/A,0,02-04-2023,0,0,0,0,0.463808354,Medium,46.38083539,20
8919,US-2016-144057,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528,6,3.088,0.8,-27.792,No,N/A,No,N/A,0,24-09-2023,0,0,0,0,0.350813331,Low,35.08133307,80
8920,CA-2014-160276,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,177.68,2,88.84,0,46.1968,No,N/A,No,N/A,0,15-11-2023,0,0,0,0,0.413573268,Medium,41.35732684,0
8921,CA-2014-132983,Standard Class,DS-13180,David Smith,Corporate,United States,Jamestown,New York,14701,East,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,159.98,2,79.99,0,57.5928,Yes,Expectation not fulfilled,Received,Exchange,159.98,13-07-2023,28-07-2023,15,1,0,0.481929897,Medium,48.19298975,0
8922,CA-2016-145709,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Coral Gables,Florida,33134,South,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3,17.56,0.2,19.755,Yes,Don't want to promote this item,Approved,Exchange,52.68,01-10-2023,16-10-2023,15,1,1,0.502178417,Medium,50.21784166,20
8923,CA-2016-145709,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Coral Gables,Florida,33134,South,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,11.568,3,3.856,0.2,2.6028,No,N/A,No,N/A,0,24-03-2023,0,0,0,0,0.357504573,Low,35.75045732,20
8924,CA-2017-133928,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Hickory,North Carolina,28601,South,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",4.572,4,1.143,0.7,-3.81,No,N/A,No,N/A,0,18-01-2023,0,0,0,0,0.360131005,Low,36.01310052,70
8925,CA-2016-168032,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107,Central,TEC-PH-10004241,Technology,Phones,Nokia Lumia 1020,1439.968,4,359.992,0.2,143.9968,No,N/A,No,N/A,0,26-08-2023,0,0,0,0,0.399536755,Low,39.95367549,20
8926,CA-2016-168032,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,1.728,3,0.576,0.8,-2.6784,No,N/A,No,N/A,0,20-04-2023,0,0,0,0,0.375735022,Low,37.57350225,80
8927,CA-2016-168032,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107,Central,FUR-TA-10004256,Furniture,Tables,Bretford Just In Time Height-Adjustable Multi-Task Work Tables,626.1,3,208.7,0.5,-538.446,No,N/A,No,N/A,0,14-06-2023,0,0,0,0,0.257378477,Low,25.73784774,50
8928,CA-2015-143616,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5,19.84,0,25.792,No,N/A,No,N/A,0,16-08-2023,0,0,0,0,0.414061526,Medium,41.40615255,0
8929,US-2015-168704,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,77340,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",609.98,4,152.495,0.3,-113.282,No,N/A,No,N/A,0,10-11-2023,0,0,0,0,0.259653936,Low,25.96539361,30
8930,US-2015-168704,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,77340,Central,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",211.372,2,105.686,0.3,-45.294,No,N/A,No,N/A,0,31-07-2023,0,0,0,0,0.324247586,Low,32.42475862,30
8931,US-2015-168704,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,77340,Central,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,239.976,3,79.992,0.2,17.9982,Yes,Expectation not fulfilled,Pending,Refund Only,239.976,07-03-2023,16-03-2023,9,1,1,0.525459494,Medium,52.54594935,20
8932,CA-2017-143252,Standard Class,HE-14800,Harold Engle,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,99.95,5,19.99,0,22.9885,No,N/A,No,N/A,0,20-01-2023,0,0,0,0,0.426536841,Medium,42.65368412,0
8933,CA-2017-143252,Standard Class,HE-14800,Harold Engle,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",29.34,3,9.78,0,10.8558,No,N/A,No,N/A,0,08-02-2023,0,0,0,0,0.401522918,Medium,40.15229184,0
8934,CA-2016-102134,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Green Bay,Wisconsin,54302,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,2,8.37,0,4.3524,No,N/A,No,N/A,0,26-04-2023,0,0,0,0,0.421113104,Medium,42.11131042,0
8935,CA-2017-130036,Same Day,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,12.672,3,4.224,0.2,3.96,Yes,Don't want to promote this item,Approved,Refund Only,12.672,19-11-2023,22-11-2023,3,1,0,0.420345272,Medium,42.03452723,20
8936,CA-2017-130036,Same Day,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,1119.888,14,79.992,0.2,209.979,No,N/A,No,N/A,0,23-10-2023,0,0,0,0,0.336948989,Low,33.69489891,20
8937,CA-2015-134117,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,204.85,5,40.97,0,53.261,No,N/A,No,N/A,0,17-01-2023,0,0,0,0,0.452829356,Medium,45.28293555,0
8938,CA-2015-134117,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,135.984,2,67.992,0.2,16.998,No,N/A,No,N/A,0,17-05-2023,0,0,0,1,0.499256871,Medium,49.92568713,20
8939,CA-2015-134117,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",16.4,5,3.28,0,7.052,No,N/A,No,N/A,0,13-09-2023,0,0,0,0,0.4449138,Medium,44.49137996,0
8940,CA-2015-134117,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,92.96,2,46.48,0.2,31.374,No,N/A,No,N/A,0,25-06-2023,0,0,0,0,0.463734047,Medium,46.37340469,20
8941,CA-2014-130918,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,North Miami,Florida,33161,South,OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,7.632,3,2.544,0.2,-1.8126,No,N/A,No,N/A,0,23-04-2023,0,0,0,0,0.376106835,Low,37.6106835,20
8942,CA-2016-159023,First Class,NW-18400,Natalie Webber,Consumer,United States,Portland,Oregon,97206,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158,7,0.594,0.7,-3.465,Yes,Product Quality is poor,Pending,Refund Only,4.158,21-02-2023,07-03-2023,14,1,1,0.513249358,Medium,51.32493581,70
8943,CA-2016-159023,First Class,NW-18400,Natalie Webber,Consumer,United States,Portland,Oregon,97206,West,TEC-MA-10003337,Technology,Machines,Okidata B401 Printer,179.991,3,59.997,0.7,-251.9874,No,N/A,No,N/A,0,27-10-2023,0,0,0,0,0.413093124,Medium,41.30931239,70
8944,CA-2017-111717,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Aurora,Illinois,60505,Central,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,239.358,3,79.786,0.3,-47.8716,No,N/A,No,N/A,0,25-06-2023,0,0,0,0,0.401669954,Medium,40.16699537,30
8945,CA-2014-154592,First Class,EH-14005,Erica Hernandez,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3,54.96,0,80.7912,No,N/A,No,N/A,0,12-02-2023,0,0,0,1,0.547136431,Medium,54.71364307,0
8946,CA-2014-128622,Second Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94110,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,3.65,0,3.285,No,N/A,No,N/A,0,25-03-2023,0,0,0,0,0.408696536,Medium,40.86965363,0
8947,CA-2017-148355,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,New Bedford,Massachusetts,2740,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,19.44,3,6.48,0,9.3312,No,N/A,No,N/A,0,04-12-2023,0,0,0,0,0.42310235,Medium,42.31023504,0
8948,CA-2017-148355,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,New Bedford,Massachusetts,2740,East,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",12.3,5,2.46,0,6.15,No,N/A,No,N/A,0,22-10-2023,0,0,0,0,0.378437778,Low,37.8437778,0
8949,CA-2014-132913,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,San Diego,California,92037,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,13.97,1,13.97,0,3.6322,No,N/A,No,N/A,0,09-06-2023,0,0,0,0,0.350312746,Low,35.03127463,0
8950,CA-2017-150910,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",934.956,6,155.826,0.4,-249.3216,No,N/A,No,N/A,0,01-01-2023,0,0,0,0,0.247789706,Low,24.77897064,40
8951,CA-2017-150910,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864,2,23.432,0.2,7.6154,No,N/A,No,N/A,0,15-12-2023,0,0,0,0,0.44837171,Medium,44.83717101,20
8952,CA-2017-150910,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,26.16,3,8.72,0.2,1.962,No,N/A,No,N/A,0,11-12-2023,0,0,0,0,0.467698885,Medium,46.76988849,20
8953,CA-2017-150910,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,OFF-AR-10001419,Office Supplies,Art,Newell 325,23.128,7,3.304,0.2,2.891,No,N/A,No,N/A,0,01-04-2023,0,0,0,0,0.396574035,Low,39.65740353,20
8954,CA-2017-150910,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",59.24,5,11.848,0.2,16.291,No,N/A,No,N/A,0,30-04-2023,0,0,0,1,0.523107496,Medium,52.3107496,20
8955,CA-2014-156790,Second Class,VG-21790,Vivek Gonzalez,Consumer,United States,Jacksonville,Florida,32216,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,155.456,4,38.864,0.2,-7.7728,No,N/A,No,N/A,0,10-01-2023,0,0,0,0,0.402636312,Medium,40.26363118,20
8956,CA-2014-126480,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,San Diego,California,92024,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,8.56,2,4.28,0,3.852,Yes,Changed mind,Received,Refund Only,8.56,28-01-2023,31-01-2023,3,1,0,0.291784553,Low,29.17845526,0
8957,CA-2017-105620,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Hialeah,Florida,33012,South,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",21,3,7,0.2,5.775,Yes,Expectation not fulfilled,Approved,Refund Only,21,22-05-2023,29-05-2023,7,1,0,0.438787533,Medium,43.87875333,20
8958,CA-2017-105620,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Hialeah,Florida,33012,South,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,120,2,60,0.5,-7.2,No,N/A,No,N/A,0,13-03-2023,0,0,0,0,0.386953625,Low,38.69536248,50
8959,CA-2017-150266,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070,Central,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,299.96,5,59.992,0.2,37.495,No,N/A,No,N/A,0,27-04-2023,0,0,0,1,0.523772822,Medium,52.37728222,20
8960,CA-2017-150266,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070,Central,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.84,5,13.568,0.8,-179.776,No,N/A,No,N/A,0,15-08-2023,0,0,0,0,0.45531248,Medium,45.53124798,80
8961,CA-2017-150266,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,853.93,5,170.786,0.3,-24.398,Yes,Damaged product,Received,Refund Only,853.93,23-08-2023,31-08-2023,8,1,0,0.401805857,Medium,40.18058574,30
8962,CA-2017-150266,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070,Central,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,18.688,4,4.672,0.2,3.7376,Yes,Expectation not fulfilled,Pending,Refund Only,18.688,15-01-2023,21-01-2023,6,1,0,0.421703914,Medium,42.17039139,20
8963,CA-2016-157280,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,2,136.98,0,71.2296,No,N/A,No,N/A,0,16-01-2023,0,0,0,0,0.406429164,Medium,40.64291636,0
8964,CA-2016-157280,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464,South,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,89.97,3,29.99,0,18.8937,No,N/A,No,N/A,0,06-12-2023,0,0,0,1,0.511038971,Medium,51.10389709,0
8965,CA-2016-157280,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,151.36,0,75.68,No,N/A,No,N/A,0,09-12-2023,0,0,0,0,0.452776582,Medium,45.27765817,0
8966,CA-2017-106691,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1.248,2,0.624,0.8,-1.9344,No,N/A,No,N/A,0,04-06-2023,0,0,0,0,0.301839022,Low,30.18390217,80
8967,CA-2016-134180,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,72,1,72,0.2,14.4,No,N/A,No,N/A,0,02-08-2023,0,0,0,0,0.304755472,Low,30.47554721,20
8968,CA-2016-134180,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,470.155,7,67.165,0.3,-13.433,No,N/A,No,N/A,0,12-09-2023,0,0,0,0,0.422959418,Medium,42.29594176,30
8969,CA-2014-166730,First Class,DD-13570,Dorothy Dickinson,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,39.128,1,39.128,0.2,-8.8038,No,N/A,No,N/A,0,04-01-2023,0,0,0,0,0.285123591,Low,28.51235906,20
8970,CA-2017-157469,Standard Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,Ohio,44107,East,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,19.728,9,2.192,0.2,1.7262,No,N/A,No,N/A,0,05-07-2023,0,0,0,0,0.319046991,Low,31.9046991,20
8971,CA-2017-157469,Standard Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,Ohio,44107,East,TEC-PH-10004531,Technology,Phones,AT&T CL2909,151.188,2,75.594,0.4,-25.198,No,N/A,No,N/A,0,30-11-2023,0,0,0,0,0.473923357,Medium,47.39233565,40
8972,CA-2017-122308,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,New York City,New York,10011,East,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",271.764,2,135.882,0.1,60.392,Yes,Product mismatch,Approved,Exchange,271.764,07-04-2023,21-04-2023,14,1,1,0.535142085,Medium,53.51420852,10
8973,US-2014-149034,First Class,RD-19900,Ruben Dartt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,47.496,1,47.496,0.2,-1.1874,Yes,Got in better price,Approved,Refund Only,47.496,15-08-2023,26-08-2023,11,1,0,0.38983158,Low,38.98315796,20
8974,CA-2017-159226,Second Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90008,West,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",344.981,7,49.283,0.15,28.4102,No,N/A,No,N/A,0,18-02-2023,0,0,0,1,0.598540709,Medium,59.85407093,15
8975,CA-2017-156622,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220,Central,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,36.288,7,5.184,0.2,12.7008,No,N/A,No,N/A,0,29-04-2023,0,0,0,0,0.391072025,Low,39.10720253,20
8976,CA-2017-156622,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220,Central,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,78.304,2,39.152,0.2,29.364,No,N/A,No,N/A,0,07-07-2023,0,0,0,0,0.387604213,Low,38.76042132,20
8977,CA-2017-156622,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220,Central,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",127.785,1,127.785,0.3,-31.0335,No,N/A,No,N/A,0,28-01-2023,0,0,0,0,0.180082899,Low,18.00828986,30
8978,CA-2017-156622,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220,Central,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,6.104,2,3.052,0.8,-9.156,No,N/A,No,N/A,0,12-10-2023,0,0,0,0,0.307032826,Low,30.70328257,80
8979,CA-2014-119529,Second Class,DM-13345,Denise Monton,Corporate,United States,Orange,New Jersey,7050,East,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,5.76,2,2.88,0,2.8224,No,N/A,No,N/A,0,07-10-2023,0,0,0,0,0.404612651,Medium,40.46126508,0
8980,CA-2015-150413,Second Class,CS-11860,Cari Schnelling,Consumer,United States,Dallas,Texas,75220,Central,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,1.72,1,1.72,0.8,-2.838,Yes,Got in better price,Received,Refund Only,1.72,01-06-2023,16-06-2023,15,1,0,0.256204853,Low,25.62048528,80
8981,CA-2014-108182,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Romeoville,Illinois,60441,Central,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",8.952,2,4.476,0.8,-14.7708,No,N/A,No,N/A,0,11-10-2023,0,0,0,0,0.384715674,Low,38.47156738,80
8982,CA-2016-110898,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.334,3,0.778,0.8,-6.3018,No,N/A,No,N/A,0,30-07-2023,0,0,0,0,0.472385574,Medium,47.23855743,80
8983,CA-2016-110898,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,4,0.432,0.8,-2.7648,No,N/A,No,N/A,0,03-06-2023,0,0,0,0,0.387512282,Low,38.75122821,80
8984,CA-2016-110898,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159.04,5,31.808,0.6,-194.824,No,N/A,No,N/A,0,13-06-2023,0,0,0,0,0.423993464,Medium,42.39934645,60
8985,CA-2016-110898,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,145.98,2,72.99,0.5,-99.2664,No,N/A,No,N/A,0,17-02-2023,0,0,0,0,0.312144856,Low,31.21448558,50
8986,CA-2015-123092,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",77.952,3,25.984,0.2,12.6672,No,N/A,No,N/A,0,15-12-2023,0,0,0,1,0.520289024,Medium,52.0289024,20
8987,CA-2015-123092,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,95.97,5,19.194,0.7,-73.577,No,N/A,No,N/A,0,08-03-2023,0,0,0,0,0.429283326,Medium,42.92833258,70
8988,CA-2015-123092,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584,2,52.792,0.2,9.2386,No,N/A,No,N/A,0,16-01-2023,0,0,0,0,0.474985463,Medium,47.49854632,20
8989,CA-2015-123092,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-AR-10004078,Office Supplies,Art,Newell 312,9.344,2,4.672,0.2,1.168,No,N/A,No,N/A,0,28-06-2023,0,0,0,0,0.378662258,Low,37.8662258,20
8990,US-2015-128587,Standard Class,HM-14860,Harry Marie,Corporate,United States,Springfield,Missouri,65807,Central,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",9.68,2,4.84,0,3.7752,No,N/A,No,N/A,0,30-11-2023,0,0,0,0,0.370382185,Low,37.03821849,0
8991,US-2015-128587,Standard Class,HM-14860,Harry Marie,Corporate,United States,Springfield,Missouri,65807,Central,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,4899.93,7,699.99,0,2302.9671,Yes,Damaged product,Received,Exchange,4899.93,28-10-2023,09-11-2023,12,1,0,0.472724859,Medium,47.27248587,0
8992,US-2017-139577,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,104.75,5,20.95,0,21.9975,No,N/A,No,N/A,0,20-09-2023,0,0,0,1,0.487139875,Medium,48.71398754,0
